"response","SO2","NO2","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12"
1,0.609674475205354,0.425189189189189,1.21786808490864,-0.174529062217626,-0.490634350552909,-1.46705967481626,-0.588491044133181,-0.326437074360671,0.20685277030133,1.19487005625838,1.97234308967562,0.239001979475473,0.00687426940660529,-2.08830491552292
1,0.127015515667782,0.444432432432432,-0.124357417038872,1.11229337565906,-0.055846944291457,0.367718646248433,-0.272538068253192,0.188088303447603,0.942466313397559,0.678537489922049,-0.836047598709305,0.476335589005308,-0.515302211586821,-0.958396588927404
1,0.158046851232127,0.284756756756757,2.04359895425199,0.393598000365763,-0.434989876410571,-0.239730887103449,0.257888034661885,0.608848221782258,0.554482468503071,-0.815228117374557,-0.690337442506923,-0.367743978226886,-1.43048905130079,-0.723672121814345
0,0.196379677517493,0.447135135135135,-0.532430497085602,-0.0221152076208814,0.575991734246514,0.242024956022225,0.160824222822604,0.588233066462281,-1.88763227672728,-2.47898413054619,-1.04717172988916,-1.80529342137595,-0.989821801579055,-1.82238838126552
1,0.487374505628232,0.67427027027027,-0.699266705878658,1.13683452397549,-1.04133586367685,0.500445151333291,-0.223311608446338,2.56928939031294,0.184791379439568,-0.878692361550103,0.214677606621307,-2.64909759250303,-0.264048613217369,-2.46461568945288
0,0.188469729236386,0.366702702702703,-1.0524133492464,0.405677428943987,0.0886895613573571,-0.636157944310841,0.7090383003242,0.6567729675855,0.619492508592776,-1.0868263495391,-0.724129936199907,-2.18477142780453,1.72710910250019,-0.195784948448135
1,0.139488895649528,0.243567567567568,-1.06086277107323,0.819844816089619,0.887977088955485,-0.133843121951363,0.061752952972431,-1.2530766227036,0.200747116074891,-0.196629894146213,-2.06537105121471,-1.16541485316086,-0.152426774567026,1.33154777013941
1,0.170520231213873,0.304216216216216,-0.781618395565758,0.578757299798755,0.20644391121833,2.6275471565579,-0.886827589048828,-0.226210693905123,0.864099815191719,1.16682101018441,0.305384269766311,-1.52990656213272,-0.0456932425478205,2.52347996404284
1,0.396105871615455,0.59772972972973,0.247344504901319,-0.451101864404405,0.0941421518606543,0.191846866169071,-0.103929725022056,-1.19873820482671,1.4230326584345,0.928988857578441,-0.14226120684568,-1.11015623168344,-0.0918876400413811,2.22867940589395
1,0.413446912077883,0.484756756756757,-0.153996687959607,0.59918237650135,0.755805794047688,1.28106848341904,-0.666350717159782,0.176867459030459,0.267905513639452,0.0440577655285449,-0.932007260378792,-1.89541312556592,-0.301071768732459,1.05622768220006
1,0.319440219044722,0.471891891891892,0.184238314823262,0.546014076255477,0.537791657399028,-0.37726490899835,-0.719788176293473,-0.997785788097841,0.199245438773207,0.279198632625206,-0.741484770721624,-1.49449322872485,-0.871886053256324,1.87874928846486
0,0.339367204137511,0.414918918918919,-1.12693259491582,0.171539737731467,-0.416533276273994,0.389853554015895,0.405446730490069,0.443301987602411,0.704020805778924,-0.031035149652544,-0.775613972315679,-0.127905827992592,-0.322384995326206,2.24547290518418
0,0.0900517188926072,0.255459459459459,-0.735120962951633,0.596356528253238,-1.05436594604556,-0.239761957080986,2.18592530280917,-1.48693443503058,1.11800395903208,-0.197037843848133,-0.900509671114643,-0.917066807618479,-2.25337395486201,3.48940524124666
1,0.187252814116215,0.593297297297297,0.356546723341487,0.34559111587509,-1.21483426825064,2.07302415560848,-1.09286246453939,0.340126535922269,1.13490245117327,-1.8279139486768,-0.932236243229136,-0.519244567735613,-2.66170436353877,1.93306191124577
1,0.210678430179495,0.511027027027027,0.9479310802899,-0.0209881531118937,-0.136804947139421,0.169342230315318,-1.25168279966332,0.469152339993007,1.0484915126627,-2.4809115753533,0.462266497183641,-1.81383343630868,-2.64834716558684,0.66765248225686
1,0.277608761788865,0.512108108108108,0.632404988862238,-1.20828760738369,1.56114902854834,-1.66903808541566,-1.25290699210931,1.23849471473582,2.06408481641716,-1.93497563608143,-0.660026698392471,-1.01630227031426,-0.875908475614539,0.377644219746764
1,0.240949193793733,0.624756756756757,0.542953174257136,-0.244067533981311,-0.915470204054404,-0.0971632675939161,-1.19661586194345,-1.25872353294456,1.72968690286994,0.458684022307878,-0.687985161991564,-2.27567339954482,-1.13644656387372,0.272740920418659
1,0.30042592029206,0.702702702702703,0.873866770204139,0.572985803696546,1.59307184704933,-1.18078159849539,1.18512005232724,-0.871305282168548,0.69523042695805,1.13821187271342,0.117864733756225,-1.64697306760188,-0.374436216366645,-0.335364594935165
1,0.217827806510496,0.508648648648649,0.419634674459208,-0.404632999338607,0.689986163444415,-0.113796816356005,-1.08241066033894,-0.4565925722969,-1.61795997453547,0.0486786661215843,-2.42865471124971,-1.5590011638132,0.474831077643348,-1.41286185666309
1,0.0929418923030119,0.312972972972973,0.612099352250842,0.354155789290424,-1.68547725434529,0.124272188194623,0.0381017006264451,0.420949807974459,-0.95668608775523,-0.78269430053594,-4.0656069299155,0.28173951094051,-0.331119853105709,-0.520336879189163
1,0.19485853361728,0.555891891891892,-1.6221840799836,1.08209136397407,-1.3390145214052,-0.351200490265338,0.604955500899144,0.653572819622393,-1.05843624078889,-1.15794889927801,-3.14237954746608,0.115862766869004,-0.100221089694674,0.676512456185342
1,0.174627319744448,0.578594594594595,0.54799002293064,-0.0376508831251386,-0.221288738085521,1.85627587198619,-0.55838422632351,-1.94536852236431,-0.0607222073077995,-0.351931250288184,-2.40140638496129,-0.124480781193472,-0.732854291363918,-0.16355210086109
1,0.197748707027685,0.586918918918919,1.07312086403045,1.67639632214375,-0.7036122479491,0.488812674845244,-0.632137569358182,-0.296412667558436,1.8142243279585,-0.211646631287379,-1.60866540865785,-2.54737249835733,-0.686113639633068,-0.105433448635369
0,0.137663522969273,0.514054054054054,0.0293163685225114,0.211694385553139,0.476328244218939,-0.391528895709675,0.48148443019007,1.6772435932951,2.48295331536157,-1.97082427121948,-2.48960452729457,-2.23036424772141,-1.25786446418294,-1.39671889524375
0,0.250228171585032,0.617837837837838,-0.181573029638223,0.782512401359245,0.163378586592873,-0.626430688064303,-0.228944580896629,-0.117233716012913,0.934822028324917,-3.07899484027009,-0.676494015827819,-2.79260871940766,-1.78015132054186,-3.14483087956388
1,0.397170672345604,0.67827027027027,0.0709575217488396,-1.11221628746336,-2.45387676201428,-0.483663727604431,-1.93678946027373,0.0348512963472978,2.0419827730713,-3.00764326408396,-1.48688145831003,-1.88174784412438,-0.0929613482075569,-1.66717405356613
0,0.186492242166109,0.436324324324324,0.376310094723226,0.0958681887800521,-0.00534022932326822,-0.501353821782852,-0.110493757575758,-1.23382327279709,-0.680261606214819,-0.796426034678051,-0.107702399596584,-1.11153106666819,-0.75989398504514,-0.967021170892865
0,0.299513233951932,0.48627027027027,-1.18125477579548,-0.663617893070898,-0.507232470733173,0.842050496402008,0.936095240951814,-1.05238520553979,1.24275721045167,0.554200333461402,-1.74743285852889,-2.50775894199093,-1.54569200417314,0.00967177078369319
1,0.380894432613325,0.357837837837838,-0.913534969841297,0.364206820772941,1.04828347132962,0.316496350677299,0.0460232873092065,-0.210199193175496,2.47692739859477,-0.184951543113106,-0.973217895576012,0.553028641492423,-0.293990390389542,-0.807766367759729
1,0.291451171280803,0.249405405405405,1.60587861707479,0.473646224391616,-0.46328992024719,-0.500947634565471,0.54374602457946,0.289940964934519,2.21145746972643,0.0322941527632762,-2.21582532897595,1.45094941544552,1.79166914033798,-0.91592226131445
1,0.407210222087009,0.286594594594595,1.24836194666218,-1.09284843289499,1.39680681282263,-0.0617124075943802,-0.114183517429555,-1.07859243357192,2.81770225637615,-0.833186836457388,-1.86936154890648,2.21102923044425,2.06993215371889,-0.478295928719589
0,0.256160632795862,0.323351351351351,-0.11020108733852,0.525125479531729,0.327458995035734,2.04004818557117,0.206962894406622,-1.07778107426025,0.605350252157882,-0.964872259825217,-2.19704231800243,1.93393930898631,1.59505438356929,0.223407614334499
0,0.0762093094006693,0.303675675675676,-0.183131573469285,-0.58014481617353,-2.9258236288756,-1.03208104222335,0.247726638966645,0.284834163751807,-0.856455826292175,-1.18485942520605,-1.78391624357703,3.02928997831662,-0.0747694234011445,-0.634779051915066
0,0.0527836933373897,0.323027027027027,1.02101274876641,0.339810392743175,0.0532217747284626,1.09050588998062,0.5790271832245,0.638315165465784,-2.92541874380664,-1.79371324991227,-0.521718517238735,1.67876968250224,-1.02837646695717,0.371060737202778
0,0.20185579555826,0.467351351351351,0.979792082938481,-0.42761954629504,-0.548030381624329,-0.153308657933779,-0.086605204993889,-0.705399236360698,-2.90829229888826,-0.906851803228428,-1.95159355390004,0.931196621977368,-0.05722822284035,1.01295692771223
1,0.623821113477335,0.310810810810811,0.324816512544616,0.832976726685621,-1.22593371638806,0.773118473418234,1.77027093340637,-0.756670155402987,-1.85710109620434,-0.726504610521843,-1.52560276935457,1.86262568966965,0.0611912149081521,1.3821682639418
1,0.231670216002434,0.324432432432432,-1.05899738446813,-0.561871717430163,-0.254991264764146,0.168170226863634,-0.0740066419832,-0.00666789929619968,-2.01090858221257,-1.7974551713734,-0.226268098251716,1.62457242339157,0.0320199046491023,2.24941692414429
0,0.238667477943413,0.273189189189189,-2.08432583009433,0.501742496846712,-1.85544733938739,-1.81149449024911,0.196151072038839,-0.526034220880273,-2.09313291312678,-2.47492065898803,-0.615857305783515,0.420973908879489,0.918674257939013,1.08494619200033
0,0.527076361423791,0.701189189189189,-0.223264009772413,-0.0853402368723252,0.272715527794826,0.528053673724885,1.43090543065071,-0.382243704961239,-0.917586056879867,-1.41803653933225,-0.749817269414947,-1.63684535206408,0.537168372091303,-1.53149031981772
0,0.287039853970186,0.531243243243243,1.29885475131477,2.6148800109619,-0.603192175071978,-0.240033346628267,-0.654217035044694,0.0475499725356116,-0.308740096185782,-1.91790064210646,1.65332172766037,-1.11211056790323,-0.989283063708195,-0.767291429285571
0,0.138576209309401,0.361405405405405,-2.06309970291384,-0.296362974915089,0.488690764159815,0.14224248106101,-0.806758497143443,0.361598434534018,-0.767996801159375,-1.33672197907893,2.03323736295841,1.07271918161367,-1.14890394873209,-0.287431702883347
1,0.318679647094615,0.330162162162162,-0.537242643312886,-0.108440125838743,0.19135970053115,-0.594026468513021,-0.817120006478338,0.452458016798241,-0.943053596143043,-0.852597563827854,0.97867810048791,2.50529061476625,-2.42090470301736,0.0407583897778524
1,0.574688165500456,0.180540540540541,-0.047045380166023,-1.12022806777639,-1.24585469215572,-1.39637222561111,1.24478993803875,-0.990663425450176,-2.01876354032038,-2.87332756677322,1.19046295458038,0.594365102933926,-1.49591520532509,0.113307727270694
1,0.67843017949498,0.150594594594595,-0.48546559310483,0.617012799052902,-0.249705073735251,0.874082049513834,1.7755962288175,-0.65076801895946,-1.32953975531048,-2.5840183209418,0.50707770302136,-0.762708871332536,-0.516424031842911,2.1455632990909
0,0.268329783997566,0.156432432432432,-1.85903129812837,-2.72256054324334,-1.51477431790531,-0.371897500865744,0.476035992338385,0.29961693621049,-1.52235506525094,-2.13863275776976,-0.0290602847187092,-2.0855248422847,0.677786272073809,0.867357977431482
0,0.212960146029814,0.158810810810811,-1.03067347977068,-0.86899401951236,-2.11694904402901,1.23209181344626,-0.156938148836137,-1.92363257138872,-1.74970749599014,-0.978932526927546,-0.270906549987185,-0.619031949674528,0.365271308493457,1.02412151967094
0,0.280955278369334,0.125189189189189,0.0897043572997766,-1.46299236641237,1.47016046263932,0.924440817753618,-1.8441297940549,2.78674107149711,-0.833750002262299,-1.22474843485838,0.545569830166533,0.120046169399697,0.734004173209937,-0.136713194391414
0,0.327350167325829,0.129621621621622,0.852309217505756,-0.829062856576512,-0.892576275112781,-0.949406523688386,-0.93781767290622,-0.531306850290519,0.077720605570875,-1.74002211319784,-1.0018923698046,-0.279835968871119,0.450938411103322,0.879090938529172
